001_0042;0.580110022;0.580116059;0.111078479;0.11109061;0.035026922;0.035026922;0.011844762;0.034889884;0.372165204;0.242779987;0.580110022;0.580116059;0.111078479;0.11109061;0.035026922;0.035026922;0.011844762;0.034889884;0.372165204;0.242779987;0.580110022;0.580116059;0.111078479;0.11109061;0.035026922;0.035026922;0.011844762;0.034889884;0.372165204;0.242779987;0.580110022;0.580116059;0.111078479;0.11109061;0.035026922;0.035026922;0.011844762;0.034889884;0.372165204;0.242779987;0.744897959;0.279224009;0.46829057;0.300901304;0.705882353;0.314269681;0.561175212;0.351635652;0.220338983;0.449609205;0.748360471;0.537654983;1
001_0043;0.695361171;0.695648442;0.095669304;0.095864167;0.019838121;0.019838121;0.006979559;0.046267418;0.227926615;0.284543382;0.695361171;0.695648442;0.095669304;0.095864167;0.019838121;0.019838121;0.006979559;0.046267418;0.227926615;0.284543382;0.695361171;0.695648442;0.095669304;0.095864167;0.019838121;0.019838121;0.006979559;0.046267418;0.227926615;0.284543382;0.695361171;0.695648442;0.095669304;0.095864167;0.019838121;0.019838121;0.006979559;0.046267418;0.227926615;0.284543382;0.816326531;0.448217488;0.282315344;0.582207779;0.705882353;0.339450051;0.595154773;0.433043366;0.525423729;0.817890771;0.727722854;0.785211133;1
001_0044;0.665258835;0.665258835;0.159625252;0.159625252;0.016173543;0.016173543;0.011983882;0.0499363;0.253017391;0.189416648;0.665258835;0.665258835;0.159625252;0.159625252;0.016173543;0.016173543;0.011983882;0.0499363;0.253017391;0.189416648;0.665258835;0.665258835;0.159625252;0.159625252;0.016173543;0.016173543;0.011983882;0.0499363;0.253017391;0.189416648;0.665258835;0.665258835;0.159625252;0.159625252;0.016173543;0.016173543;0.011983882;0.0499363;0.253017391;0.189416648;0.765306122;0.452019031;0.32305203;0.502020257;0.676470588;0.272165527;0.559083301;0.364823082;0.322033898;0.52570637;0.71568487;0.533025338;1
001_0045;0.614705505;0.614800486;0.132350245;0.13249213;0.022699705;0.022699705;0.008507672;0.041868065;0.304400833;0.22314975;0.614705505;0.614800486;0.132350245;0.13249213;0.022699705;0.022699705;0.008507672;0.041868065;0.304400833;0.22314975;0.614705505;0.614800486;0.132350245;0.13249213;0.022699705;0.022699705;0.008507672;0.041868065;0.304400833;0.22314975;0.614705505;0.614800486;0.132350245;0.13249213;0.022699705;0.022699705;0.008507672;0.041868065;0.304400833;0.22314975;0.755102041;0.37759354;0.38480327;0.410641935;0.764705882;0.264497349;0.473961011;0.248631671;0.338983051;0.403838999;0.346736259;0.372403209;1
001_0046;0.595259139;0.595259139;0.056803488;0.056803488;0.078459353;0.078459353;0.005661393;0.021259291;0.481289271;0.405259508;0.595259139;0.595259139;0.056803488;0.056803488;0.078459353;0.078459353;0.005661393;0.021259291;0.481289271;0.405259508;0.595259139;0.595259139;0.056803488;0.056803488;0.078459353;0.078459353;0.005661393;0.021259291;0.481289271;0.405259508;0.595259139;0.595259139;0.056803488;0.056803488;0.078459353;0.078459353;0.005661393;0.021259291;0.481289271;0.405259508;0.836734694;0.249021424;0.447543398;0.29253606;0.735294118;0.272165527;0.505905523;0.269722603;0.406779661;0.535825881;0.626244881;0.522447626;1
001_0047;0.579157803;0.5791654;0.109987073;0.110002264;0.035027248;0.035027248;0.01080118;0.033613332;0.371603771;0.247392883;0.579157803;0.5791654;0.109987073;0.110002264;0.035027248;0.035027248;0.01080118;0.033613332;0.371603771;0.247392883;0.579157803;0.5791654;0.109987073;0.110002264;0.035027248;0.035027248;0.01080118;0.033613332;0.371603771;0.247392883;0.579157803;0.5791654;0.109987073;0.110002264;0.035027248;0.035027248;0.01080118;0.033613332;0.371603771;0.247392883;0.744897959;0.279799993;0.46767598;0.301758546;0.705882353;0.32075015;0.561692404;0.352604355;0.220338983;0.449609205;0.748613195;0.538066591;1
001_0048;0.663556735;0.663607914;0.079983377;0.080027176;0.032742051;0.032742051;0.009718181;0.038583255;0.282658158;0.307211338;0.663556735;0.663607914;0.079983377;0.080027176;0.032742051;0.032742051;0.009718181;0.038583255;0.282658158;0.307211338;0.663556735;0.663607914;0.079983377;0.080027176;0.032742051;0.032742051;0.009718181;0.038583255;0.282658158;0.307211338;0.663556735;0.663607914;0.079983377;0.080027176;0.032742051;0.032742051;0.009718181;0.038583255;0.282658158;0.307211338;0.836734694;0.369065598;0.336101616;0.493525245;0.676470588;0.351364184;0.626073418;0.477033842;0.525423729;0.759059863;0.682069043;0.737330811;1
002_0042;0.561551516;0.561513644;0.252963912;0.252900665;0.041598333;0.041598333;0.127551205;0.244721388;0.081835709;0.05590253;0.561551516;0.561513644;0.252963912;0.252900665;0.041598333;0.041598333;0.127551205;0.244721388;0.081835709;0.05590253;0.561551516;0.561513644;0.252963912;0.252900665;0.041598333;0.041598333;0.127551205;0.244721388;0.081835709;0.05590253;0.561551516;0.561513644;0.252963912;0.252900665;0.041598333;0.041598333;0.127551205;0.244721388;0.081835709;0.05590253;0.744897959;0.363129685;0.441837431;0.329357672;0.647058824;0.12830006;0.439749113;0.179935223;0.101694915;0.098821177;0.540862846;0.152048327;2
002_0043;0.562415207;0.562415207;0.253672889;0.253672889;0.043118518;0.043118518;0.127627247;0.244760074;0.083724111;0.055976601;0.562415207;0.562415207;0.253672889;0.253672889;0.043118518;0.043118518;0.127627247;0.244760074;0.083724111;0.055976601;0.562415207;0.562415207;0.253672889;0.253672889;0.043118518;0.043118518;0.127627247;0.244760074;0.083724111;0.055976601;0.562415207;0.562415207;0.253672889;0.253672889;0.043118518;0.043118518;0.127627247;0.244760074;0.083724111;0.055976601;0.744897959;0.363129685;0.442908888;0.329532923;0.647058824;0.12830006;0.44193;0.182349295;0.101694915;0.098821177;0.540329602;0.150512918;2
002_0044;0.660586947;0.660662042;0.286311608;0.285164062;0.046750351;0.046750351;0.193448186;0.351372086;0.031712377;0.023802508;0.660586947;0.660662042;0.286311608;0.285164062;0.046750351;0.046750351;0.193448186;0.351372086;0.031712377;0.023802508;0.660586947;0.660662042;0.286311608;0.285164062;0.046750351;0.046750351;0.193448186;0.351372086;0.031712377;0.023802508;0.660586947;0.660662042;0.286311608;0.285164062;0.046750351;0.046750351;0.193448186;0.351372086;0.031712377;0.023802508;0.795918367;0.250918601;0.48759088;0.244228498;0.647058824;0.090721842;0.412682026;0.136819599;0.13559322;0.214239206;0.605662165;0.261801435;2
