001_0001;0.688675395;0.688669315;0.176684504;0.176665078;0.013370989;0.013370989;0.005832768;0.038528291;0.275804676;0.184194632;0.688675395;0.688669315;0.176684504;0.176665078;0.013370989;0.013370989;0.005832768;0.038528291;0.275804676;0.184194632;0.688675395;0.688669315;0.176684504;0.176665078;0.013370989;0.013370989;0.005832768;0.038528291;0.275804676;0.184194632;0.688675395;0.688669315;0.176684504;0.176665078;0.013370989;0.013370989;0.005832768;0.038528291;0.275804676;0.184194632;0.765306122;0.42517189;0.339004059;0.474067763;0.705882353;0.25660012;0.493548883;0.253498822;0.288135593;0.428478413;0.641690424;0.398750107;1;1
001_0002;0.57539454;0.575393634;0.10987872;0.109876331;0.02321799;0.02321799;0.013912735;0.053747975;0.263502246;0.238437741;0.57539454;0.575393634;0.10987872;0.109876331;0.02321799;0.02321799;0.013912735;0.053747975;0.263502246;0.238437741;0.57539454;0.575393634;0.10987872;0.109876331;0.02321799;0.02321799;0.013912735;0.053747975;0.263502246;0.238437741;0.57539454;0.575393634;0.10987872;0.109876331;0.02321799;0.02321799;0.013912735;0.053747975;0.263502246;0.238437741;0.765306122;0.386391008;0.344567587;0.474135319;0.735294118;0.362887369;0.580307269;0.386749485;0.237288136;0.465614513;0.744398247;0.531320192;1;2
001_0003;0.693878593;0.694469329;0.095294895;0.095844891;0.01861874;0.01861874;0.005864217;0.043934977;0.220155593;0.289043233;0.693878593;0.694469329;0.095294895;0.095844891;0.01861874;0.01861874;0.005864217;0.043934977;0.220155593;0.289043233;0.693878593;0.694469329;0.095294895;0.095844891;0.01861874;0.01861874;0.005864217;0.043934977;0.220155593;0.289043233;0.693878593;0.694469329;0.095294895;0.095844891;0.01861874;0.01861874;0.005864217;0.043934977;0.220155593;0.289043233;0.816326531;0.438195431;0.287042921;0.577445945;0.676470588;0.339450051;0.608341862;0.447684682;0.525423729;0.845484329;0.770020008;0.810853995;1;3
001_0004;0.48170457;0.48170457;0.089441261;0.089441261;0.049540637;0.049540637;0.005386569;0.019773605;0.479546268;0.304435166;0.48170457;0.48170457;0.089441261;0.089441261;0.049540637;0.049540637;0.005386569;0.019773605;0.479546268;0.304435166;0.48170457;0.48170457;0.089441261;0.089441261;0.049540637;0.049540637;0.005386569;0.019773605;0.479546268;0.304435166;0.48170457;0.48170457;0.089441261;0.089441261;0.049540637;0.049540637;0.005386569;0.019773605;0.479546268;0.304435166;0.714285714;0.337994755;0.489251294;0.292788811;0.735294118;0.248451997;0.473302117;0.234908618;0.338983051;0.506789836;0.660931756;0.489520375;1;4
001_0005;0.532590805;0.532590805;0.130342777;0.130342777;0.013370066;0.013370066;0.010264833;0.056257897;0.211024918;0.221801451;0.532590805;0.532590805;0.130342777;0.130342777;0.013370066;0.013370066;0.010264833;0.056257897;0.211024918;0.221801451;0.532590805;0.532590805;0.130342777;0.130342777;0.013370066;0.013370066;0.010264833;0.056257897;0.211024918;0.221801451;0.532590805;0.532590805;0.130342777;0.130342777;0.013370066;0.013370066;0.010264833;0.056257897;0.211024918;0.221801451;0.704081633;0.461027745;0.324650456;0.515230172;0.676470588;0.286887655;0.567973942;0.378248459;0.254237288;0.577068291;0.832561791;0.695346825;1;5
001_0006;0.67486258;0.67486258;0.142108582;0.142108582;0.020254058;0.020254058;0.004588694;0.030829773;0.327485794;0.219577213;0.67486258;0.67486258;0.142108582;0.142108582;0.020254058;0.020254058;0.004588694;0.030829773;0.327485794;0.219577213;0.67486258;0.67486258;0.142108582;0.142108582;0.020254058;0.020254058;0.004588694;0.030829773;0.327485794;0.219577213;0.67486258;0.67486258;0.142108582;0.142108582;0.020254058;0.020254058;0.004588694;0.030829773;0.327485794;0.219577213;0.775510204;0.41383597;0.351362466;0.450669136;0.705882353;0.231296222;0.47779623;0.225568797;0.288135593;0.414578099;0.622183399;0.380666213;1;6
001_0007;0.400844606;0.400854373;0.108624127;0.108654121;0.036645903;0.036645903;0.011933825;0.04356405;0.347816456;0.246035081;0.400844606;0.400854373;0.108624127;0.108654121;0.036645903;0.036645903;0.011933825;0.04356405;0.347816456;0.246035081;0.400844606;0.400854373;0.108624127;0.108654121;0.036645903;0.036645903;0.011933825;0.04356405;0.347816456;0.246035081;0.400844606;0.400854373;0.108624127;0.108654121;0.036645903;0.036645903;0.011933825;0.04356405;0.347816456;0.246035081;0.612244898;0.458416638;0.363652294;0.491481183;0.735294118;0.435086671;0.618903846;0.417940214;0.237288136;0.486135912;0.758234905;0.550598625;1;7
001_0008;0.574074255;0.574075271;0.108227622;0.108230154;0.023976679;0.023976679;0.012651408;0.051178748;0.267957588;0.244476362;0.574074255;0.574075271;0.108227622;0.108230154;0.023976679;0.023976679;0.012651408;0.051178748;0.267957588;0.244476362;0.574074255;0.574075271;0.108227622;0.108230154;0.023976679;0.023976679;0.012651408;0.051178748;0.267957588;0.244476362;0.574074255;0.574075271;0.108227622;0.108230154;0.023976679;0.023976679;0.012651408;0.051178748;0.267957588;0.244476362;0.765306122;0.385955334;0.344770696;0.473872646;0.735294118;0.362887369;0.580085491;0.3864096;0.237288136;0.465614513;0.744161786;0.530991042;1;8
001_0009;0.727309076;0.727805672;0.101158517;0.101577696;0.016147236;0.016147236;0.006642312;0.04774493;0.201924796;0.274824613;0.727309076;0.727805672;0.101158517;0.101577696;0.016147236;0.016147236;0.006642312;0.04774493;0.201924796;0.274824613;0.727309076;0.727805672;0.101158517;0.101577696;0.016147236;0.016147236;0.006642312;0.04774493;0.201924796;0.274824613;0.727309076;0.727805672;0.101158517;0.101577696;0.016147236;0.016147236;0.006642312;0.04774493;0.201924796;0.274824613;0.826530612;0.413426006;0.314586942;0.522826511;0.705882353;0.333333333;0.59436131;0.430860018;0.508474576;0.815499272;0.765034344;0.787924087;1;9
001_0010;0.466450285;0.466445477;0.087856666;0.087847307;0.051838566;0.051838566;0.005232981;0.018627286;0.490201762;0.308838236;0.466450285;0.466445477;0.087856666;0.087847307;0.051838566;0.051838566;0.005232981;0.018627286;0.490201762;0.308838236;0.466450285;0.466445477;0.087856666;0.087847307;0.051838566;0.051838566;0.005232981;0.018627286;0.490201762;0.308838236;0.466450285;0.466445477;0.087856666;0.087847307;0.051838566;0.051838566;0.005232981;0.018627286;0.490201762;0.308838236;0.704081633;0.346229898;0.489445334;0.298733529;0.735294118;0.25660012;0.475261433;0.237261728;0.338983051;0.504859201;0.656264457;0.484190499;1;10
